"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-01","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","71.9","","","","1"
"1987-01","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","49.5","","","","1"
"1987-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","55.8","","","","1"
"1987-01","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","59.8","","","","1"
"1987-01","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","63.5","","","","1"
"1987-01","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","32.1","","","","1"
"1987-01","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.1","","","","1"
"1987-01","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","74.6","","","","1"
"1987-01","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","61.6","","","","1"
"1987-01","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.5","","","","1"
"1987-01","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","53.2","","","","1"
"1987-01","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","56.6","","","","1"
"1987-02","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","55.5","","","","1"
"1987-02","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","58.1","","","","1"
"1987-02","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","52.3","","","","1"
"1987-02","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","54.7","","","","1"
"1987-02","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","50.3","","","","1"
"1987-02","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.0","","","","1"
"1987-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","73.0","","","","1"
"1987-02","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","72.0","","","","1"
"1987-02","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","49.9","","","","1"
"1987-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","55.9","","","","1"
"1987-02","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","60.6","","","","1"
"1987-02","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","63.1","","","","1"
"1987-02","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","32.8","","","","1"
"1987-02","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.0","","","","1"
"1987-02","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.7","","","","1"
"1987-02","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","61.5","","","","1"
"1987-02","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.3","","","","1"
"1987-02","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","53.5","","","","1"
"1987-02","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","56.8","","","","1"
"1987-03","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","55.5","","","","1"
"1987-03","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","58.1","","","","1"
"1987-03","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","52.3","","","","1"
"1987-03","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","54.8","","","","1"
"1987-03","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","50.4","","","","1"
"1987-03","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.1","","","","1"
"1987-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","73.0","","","","1"
"1987-03","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","72.2","","","","1"
"1987-03","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","50.0","","","","1"
"1987-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","56.1","","","","1"
"1987-03","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","60.2","","","","1"
"1987-03","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","62.7","","","","1"
"1987-03","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","33.1","","","","1"
"1987-03","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.1","","","","1"
"1987-03","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.0","","","","1"
"1987-03","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","61.5","","","","1"
"1987-03","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.3","","","","1"
"1987-03","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","53.5","","","","1"
"1987-03","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.0","","","","1"
"1987-04","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","55.9","","","","1"
"1987-04","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","58.5","","","","1"
"1987-04","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","52.3","","","","1"
"1987-04","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","54.6","","","","1"
"1987-04","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.2","","","","1"
"1987-04","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","73.4","","","","1"
"1987-04","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","72.4","","","","1"
"1987-04","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","50.3","","","","1"
"1987-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","56.3","","","","1"
"1987-04","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","60.1","","","","1"
"1987-04","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","63.6","","","","1"
"1987-04","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","33.5","","","","1"
"1987-04","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.4","","","","1"
"1987-04","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.3","","","","1"
"1987-04","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","61.8","","","","1"
"1987-04","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.4","","","","1"
"1987-04","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","53.7","","","","1"
"1987-04","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.1","","","","1"
"1987-05","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","56.4","","","","1"
"1987-05","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","59.0","","","","1"
"1987-05","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","53.6","","","","1"
"1987-05","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","54.9","","","","1"
"1987-05","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-05","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","73.5","","","","1"
"1987-05","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","72.7","","","","1"
"1987-05","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","50.7","","","","1"
"1987-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","56.4","","","","1"
"1987-05","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","60.1","","","","1"
"1987-05","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","64.5","","","","1"
"1987-05","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","33.1","","","","1"
"1987-05","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.6","","","","1"
"1987-05","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.9","","","","1"
"1987-05","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.0","","","","1"
"1987-05","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.6","","","","1"
"1987-05","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","53.8","","","","1"
"1987-05","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.3","","","","1"
"1987-06","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","56.5","","","","1"
"1987-06","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","59.2","","","","1"
"1987-06","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","53.8","","","","1"
"1987-06","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.0","","","","1"
"1987-06","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-06","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","73.7","","","","1"
"1987-06","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","72.7","","","","1"
"1987-06","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","50.8","","","","1"
"1987-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","56.6","","","","1"
"1987-06","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","60.8","","","","1"
"1987-06","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","64.6","","","","1"
"1987-06","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","33.5","","","","1"
"1987-06","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.5","","","","1"
"1987-06","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.9","","","","1"
"1987-06","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.0","","","","1"
"1987-06","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","81.9","","","","1"
"1987-06","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.0","","","","1"
"1987-06","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.3","","","","1"
"1987-07","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","56.8","","","","1"
"1987-07","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","59.5","","","","1"
"1987-07","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","54.0","","","","1"
"1987-07","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.3","","","","1"
"1987-07","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-07","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","74.0","","","","1"
"1987-07","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","73.2","","","","1"
"1987-07","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","51.1","","","","1"
"1987-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","56.7","","","","1"
"1987-07","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","61.6","","","","1"
"1987-07","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","65.6","","","","1"
"1987-07","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","33.7","","","","1"
"1987-07","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.6","","","","1"
"1987-07","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.6","","","","1"
"1987-07","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.2","","","","1"
"1987-07","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","82.6","","","","1"
"1987-07","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.0","","","","1"
"1987-07","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.7","","","","1"
"1987-08","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","57.1","","","","1"
"1987-08","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","59.7","","","","1"
"1987-08","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","54.1","","","","1"
"1987-08","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.1","","","","1"
"1987-08","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-08","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","74.5","","","","1"
"1987-08","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","73.4","","","","1"
"1987-08","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","51.6","","","","1"
"1987-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","57.0","","","","1"
"1987-08","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","62.6","","","","1"
"1987-08","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","66.0","","","","1"
"1987-08","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","34.3","","","","1"
"1987-08","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.8","","","","1"
"1987-08","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.7","","","","1"
"1987-08","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.3","","","","1"
"1987-08","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","82.6","","","","1"
"1987-08","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.3","","","","1"
"1987-08","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.8","","","","1"
"1987-09","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","57.1","","","","1"
"1987-09","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","59.8","","","","1"
"1987-09","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","54.4","","","","1"
"1987-09","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.1","","","","1"
"1987-09","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-09","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","74.6","","","","1"
"1987-09","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","73.5","","","","1"
"1987-09","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","51.9","","","","1"
"1987-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","57.3","","","","1"
"1987-09","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","62.4","","","","1"
"1987-09","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","65.9","","","","1"
"1987-09","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","34.4","","","","1"
"1987-09","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","47.8","","","","1"
"1987-09","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.3","","","","1"
"1987-09","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.3","","","","1"
"1987-09","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","82.9","","","","1"
"1987-09","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.3","","","","1"
"1987-09","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.9","","","","1"
"1987-10","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","57.3","","","","1"
"1987-10","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","60.1","","","","1"
"1987-10","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","53.8","","","","1"
"1987-10","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.3","","","","1"
"1987-10","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-10","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","74.8","","","","1"
"1987-10","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","73.7","","","","1"
"1987-10","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","52.7","","","","1"
"1987-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","57.9","","","","1"
"1987-10","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","61.6","","","","1"
"1987-10","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","66.8","","","","1"
"1987-10","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","34.4","","","","1"
"1987-10","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","48.1","","","","1"
"1987-10","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.3","","","","1"
"1987-10","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.3","","","","1"
"1987-10","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","82.9","","","","1"
"1987-10","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.4","","","","1"
"1987-10","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","57.9","","","","1"
"1987-11","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","57.7","","","","1"
"1987-11","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","60.4","","","","1"
"1987-11","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","53.4","","","","1"
"1987-11","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","55.6","","","","1"
"1987-11","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","51.3","","","","1"
"1987-11","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","13.2","","","","1"
"1987-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","74.8","","","","1"
"1987-11","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","73.7","","","","1"
"1987-11","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","53.3","","","","1"
"1987-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","58.4","","","","1"
"1987-11","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","61.4","","","","1"
"1987-11","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","67.5","","","","1"
"1987-11","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","34.2","","","","1"
"1987-11","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","48.1","","","","1"
"1987-11","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","73.9","","","","1"
"1987-11","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","62.5","","","","1"
"1987-11","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","83.4","","","","1"
"1987-11","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","54.4","","","","1"
"1987-11","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","58.2","","","","1"
